"","daily_eng_use","eng_proficiency","L2_aoo","teaching","accentedness","comprehensibility","id","trash","participant","age","Country.of.Birth","Current.Country.of.Residence","First.Language","Nationality","Sex"
"4987",NA,NA,"8","no",4.375,6.75,"469639","sentence","613a8397b555a065b9fabae4",25,"Mexico","Mexico","Spanish","Mexico","Male"
"4988",NA,NA,"8","no",3.979166667,7.75,"470408","sentence","613a8397b555a065b9fabae4",25,"Mexico","Mexico","Spanish","Mexico","Male"
"4989",NA,NA,"8","no",1.927083333,4.71875,"469581","sentence","613a8397b555a065b9fabae4",25,"Mexico","Mexico","Spanish","Mexico","Male"
"4990",NA,NA,"8","no",1.0625,3.989583333,"484573","sentence","613a8397b555a065b9fabae4",25,"Mexico","Mexico","Spanish","Mexico","Male"
"4991",NA,NA,"8","no",2.958333333,6.40625,"480419","sentence","613a8397b555a065b9fabae4",25,"Mexico","Mexico","Spanish","Mexico","Male"
"4992",NA,NA,"8","no",1.291666667,4.760416667,"475707","sentence","613a8397b555a065b9fabae4",25,"Mexico","Mexico","Spanish","Mexico","Male"
"4993","4.96666654","6.022222448","5","NO",2.014814871,6.948148374,"487696","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"4994",NA,NA,"5","NO",1.014814871,3.059259485,"469558","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"4995",NA,NA,"5","NO",5.962962963,7.918519197,"487969","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"4996",NA,NA,"5","NO",1,1.911111055,"484549","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"4997",NA,NA,"5","NO",7.022222448,8.666666667,"484457","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"4998",NA,NA,"5","NO",7.859259711,7.955556234,"484457","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"4999",NA,NA,"5","NO",5.985185411,6.955555669,"469635","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5000",NA,NA,"5","NO",7.955556234,7.955556234,"469737","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5001",NA,NA,"5","NO",4.029629743,7.044444331,"469639","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5002",NA,NA,"5","NO",5.955555669,7.177777891,"469805","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5003",NA,NA,"5","NO",4.014815154,4.8740743,"471720","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5004",NA,NA,"5","NO",4,4.362963076,"484573","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5005",NA,NA,"5","NO",8.851851852,8.851851852,"470408","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5006",NA,NA,"5","NO",3.962962963,4.859259146,"479845","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5007",NA,NA,"5","NO",1.014814871,1.414814984,"481532","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5008",NA,NA,"5","NO",3.970370257,1.955555669,"484573","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5009",NA,NA,"5","NO",6.014815154,8.066667345,"469737","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5010",NA,NA,"5","NO",5.8740743,8.096296522,"485605","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5011",NA,NA,"5","NO",2.888888889,6.133333559,"481532","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5012",NA,NA,"5","NO",8.037037037,8.037037037,"469553","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5013",NA,NA,"5","NO",2,6.444444444,"475707","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5014",NA,NA,"5","NO",6.014815154,8.022222448,"469875","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5015",NA,NA,"5","NO",5,7.511111789,"469909","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5016",NA,NA,"5","NO",6.43703715,7.762963189,"470901","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5017",NA,NA,"5","NO",2.962962963,4.866667006,"477072","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5018",NA,NA,"5","NO",1.977777834,8.681481255,"469431","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5019",NA,NA,"5","NO",2.148148148,6.94074108,"485567","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5020",NA,NA,"5","NO",4.103703817,6.103703817,"472268","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5021",NA,NA,"5","NO",1.029629743,5.207407633,"469581","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5022",NA,NA,"5","NO",7.022222448,8.044444897,"469883","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5023",NA,NA,"5","NO",1.014814871,5.740740741,"469558","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5024",NA,NA,"5","NO",1.029629743,2.125925982,"484271","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5025",NA,NA,"5","NO",8.022222448,8.703703704,"479904","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5026",NA,NA,"5","NO",2.407407407,6.725926152,"469865","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5027",NA,NA,"5","NO",2.022222166,5.955555669,"487696","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5028",NA,NA,"5","NO",1.088888945,5.918518632,"485976","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5029",NA,NA,"5","NO",1.851851852,7.051852191,"485976","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5030",NA,NA,"5","NO",1.185185185,3.400000113,"471720","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5031",NA,NA,"5","NO",4.585185298,6.948148374,"469805","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5032",NA,NA,"5","NO",3.059259485,7.777777778,"485567","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5033",NA,NA,"5","NO",8,8.555555556,"469440","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5034",NA,NA,"5","NO",7.481481481,8.044444897,"485605","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5035",NA,NA,"5","NO",2.985185411,6.074074074,"481962","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5036",NA,NA,"5","NO",3.94074108,6.318518745,"469635","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5037",NA,NA,"5","NO",2.607407464,5.992592706,"484860","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5038",NA,NA,"5","NO",3.051852191,6.970370257,"469440","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5039",NA,NA,"5","NO",1.933333503,4.185185185,"484860","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5040",NA,NA,"5","NO",4.029629743,7.740740741,"481962","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5041",NA,NA,"5","NO",4.022222448,8.074074074,"480419","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5042",NA,NA,"5","NO",3.659259372,7.733334012,"475707","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5043",NA,NA,"5","NO",8.074074074,8.577778004,"469614","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5044",NA,NA,"5","NO",3.111111111,7.162963302,"479845","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5045",NA,NA,"5","NO",1.911111055,6.829629969,"484549","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5046",NA,NA,"5","NO",1.088888945,1.896296466,"484271","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5047",NA,NA,"5","NO",4.407407407,7.340740628,"469495","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5048",NA,NA,"5","NO",8.355555782,8.355555782,"469614","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5049",NA,NA,"5","NO",8.777777778,8.777777778,"488322","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5050",NA,NA,"5","NO",4.711110998,8.199999774,"472263","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5051",NA,NA,"5","NO",5.029629743,6.488888776,"472268","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5052",NA,NA,"5","NO",1.074074074,2.962962963,"485507","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5053",NA,NA,"5","NO",2.977778117,5.200000339,"477072","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5054",NA,NA,"5","NO",2.170370314,7.288889002,"469865","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5055",NA,NA,"5","NO",2.318518462,7.111111111,"470408","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5056",NA,NA,"5","NO",8.096296522,8.096296522,"469883","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5057",NA,NA,"5","NO",2.992592706,6.977778117,"472263","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5058",NA,NA,"5","NO",1.911111055,5.318518745,"469553","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5059",NA,NA,"5","NO",4.955555669,6.19259248,"469581","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5060",NA,NA,"5","NO",4.911111337,6.911111337,"469495","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5061",NA,NA,"5","NO",6.044444331,6.955555669,"469431","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5062",NA,NA,"5","NO",4.607407746,7.474074752,"480419","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5063",NA,NA,"5","NO",2.962962963,5.318518745,"469639","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5064",NA,NA,"5","NO",3.325926039,7.029629743,"487969","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5065",NA,NA,"5","NO",2.111111111,4.318518745,"479904","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5066",NA,NA,"5","NO",4.044444331,6.340740628,"469875","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5067",NA,NA,"5","NO",2.214814928,5.718518858,"470901","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5068",NA,NA,"5","NO",2.111111111,5.955555669,"485507","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5069",NA,NA,"5","NO",2.296296296,4.229629517,"469909","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5070",NA,NA,"5","NO",7.970370822,7.970370822,"488322","sentence","613a85dc08c14173e5f5fa11",19,"Mexico","Mexico","Spanish","Mexico","Female"
"5071","2.98727356","2.99327908","12","No",1.012333713,8.008095703,"469558","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5072",NA,NA,"12","No",1.000608181,5.000349392,"479845","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5073",NA,NA,"12","No",2.001562771,7.488622504,"487696","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5074",NA,NA,"12","No",1.031847602,6.99819553,"487696","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5075",NA,NA,"12","No",2.987760145,8.008413628,"469440","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5076",NA,NA,"12","No",1.00525906,2.201550022,"484271","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5077",NA,NA,"12","No",2.990669488,8.964254557,"469431","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5078",NA,NA,"12","No",1.96217258,5.995202908,"484573","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5079",NA,NA,"12","No",1.972017415,6.013467339,"469639","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5080",NA,NA,"12","No",6.015970595,8.517690972,"475707","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5081",NA,NA,"12","No",6.000316298,7.00468316,"484549","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5082",NA,NA,"12","No",4.988517795,8.992023655,"469495","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5083",NA,NA,"12","No",4.572647569,7.007916667,"484860","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5084",NA,NA,"12","No",4.996656901,8.000107422,"469865","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5085",NA,NA,"12","No",7.99609158,8.960970052,"488322","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5086",NA,NA,"12","No",6.935943468,8.987934028,"469883","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5087",NA,NA,"12","No",8.607859158,8.994704861,"469805","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5088",NA,NA,"12","No",5.014541016,6.011411675,"469581","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5089",NA,NA,"12","No",5.00426378,7.970307075,"469875","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5090",NA,NA,"12","No",5.956522352,7.035296766,"469553","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5091",NA,NA,"12","No",7.998305122,8.950762804,"485605","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5092",NA,NA,"12","No",8.574104818,8.990515408,"488322","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5093",NA,NA,"12","No",8.061601562,8.611713325,"469909","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5094",NA,NA,"12","No",8.019467231,8.587464193,"469635","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5095",NA,NA,"12","No",6.995840386,8.989777561,"484457","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5096",NA,NA,"12","No",7.598024089,8.010654297,"470901","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5097",NA,NA,"12","No",6.019201931,8.00148546,"485976","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5098",NA,NA,"12","No",1.997670356,2.021384006,"484271","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5099",NA,NA,"12","No",6.994441732,8.992919922,"469614","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5100",NA,NA,"12","No",8.990707465,8.987603082,"469431","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5101",NA,NA,"12","No",6.98105523,7.991630859,"469865","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5102",NA,NA,"12","No",4.964683702,6.994090169,"481532","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5103",NA,NA,"12","No",6.994090169,8.387992622,"469875","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5104",NA,NA,"12","No",1.981360135,4.678126085,"484573","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5105",NA,NA,"12","No",3.380246311,4.9703125,"484549","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5106",NA,NA,"12","No",4.976195747,6.956875543,"477072","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5107",NA,NA,"12","No",6.042699653,8.941001519,"485605","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5108",NA,NA,"12","No",7.00456543,7.001457248,"485507","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5109",NA,NA,"12","No",7.001457248,7.986839193,"469909","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5110",NA,NA,"12","No",6.016198459,7.99062283,"472268","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5111",NA,NA,"12","No",5.986413303,8.494571398,"485976","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5112",NA,NA,"12","No",7.003628472,8.017245009,"472263","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5113",NA,NA,"12","No",8.013480903,8.973648003,"480419","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5114",NA,NA,"12","No",5.984545898,5.996980252,"469581","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5115",NA,NA,"12","No",5.979459635,7.988130425,"470901","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5116",NA,NA,"12","No",7.38656033,8.83468967,"479904","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5117",NA,NA,"12","No",2.871101074,5.982221137,"481532","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5118",NA,NA,"12","No",5.517114258,7.346310764,"481962","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5119",NA,NA,"12","No",6.894072266,8.003982205,"469495","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5120",NA,NA,"12","No",7.052486437,8.965082465,"487969","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5121",NA,NA,"12","No",6.290796984,7.005696615,"472263","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5122",NA,NA,"12","No",7.949240451,8.988407118,"469614","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5123",NA,NA,"12","No",4.940057509,6.960634766,"484860","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5124",NA,NA,"12","No",4.981816406,6.990325521,"477072","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5125",NA,NA,"12","No",4.016710612,6.031246745,"469635","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5126",NA,NA,"12","No",6.832647027,7.984851345,"470408","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5127",NA,NA,"12","No",6.003125543,7.924470486,"479904","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5128",NA,NA,"12","No",7.004671224,8.298531901,"469737","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5129",NA,NA,"12","No",7.013417969,7.31374566,"480419","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5130",NA,NA,"12","No",5.013583984,5.110257161,"479845","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5131",NA,NA,"12","No",5.939899089,7.562566732,"469737","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5132",NA,NA,"12","No",3.965300564,7.158445095,"481962","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5133",NA,NA,"12","No",4.477676324,8.523174913,"469558","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5134",NA,NA,"12","No",5.765525174,8.41734809,"487969","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5135",NA,NA,"12","No",5.044786241,5.124410265,"469553","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5136",NA,NA,"12","No",5.965495334,7.353121202,"484457","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5137",NA,NA,"12","No",4.991308594,8.202176649,"475707","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5138",NA,NA,"12","No",5.969750977,4.999896376,"471720","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5139",NA,NA,"12","No",3.104963379,4.054558919,"485507","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5140",NA,NA,"12","No",6.022012804,8.189484592,"469639","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5141",NA,NA,"12","No",8.092687717,8.981697049,"469440","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5142",NA,NA,"12","No",7.006843533,8.413398437,"485567","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5143",NA,NA,"12","No",7.049911024,8.146873915,"485567","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5144",NA,NA,"12","No",2.124560818,1.997576226,"471720","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5145",NA,NA,"12","No",3.796961263,6.00316352,"470408","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5146",NA,NA,"12","No",6.630138889,8.1996875,"472268","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5147",NA,NA,"12","No",8.930403646,8.515763889,"469883","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5148",NA,NA,"12","No",7.508667535,7.521182726,"469805","sentence","613a88ba7fd654b7da6cacec",20,"Mexico","Mexico","Spanish","Mexico","Female"
"5149","8.08","7.533333333","6","no",3.053333333,6.022222222,"484860","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5150",NA,NA,"6","no",6.973333333,6.92,"472263","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5151",NA,NA,"6","no",6.928888889,6.955555556,"485567","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5152",NA,NA,"6","no",1.968888889,8.022222222,"485976","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5153",NA,NA,"6","no",1.853333333,2.04,"479904","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5154",NA,NA,"6","no",4.955555556,5.977777778,"469635","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5155",NA,NA,"6","no",8.991111111,8.964444444,"470901","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5156",NA,NA,"6","no",7.968888889,8.048888889,"469875","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5157",NA,NA,"6","no",4.991111111,6.048888889,"469805","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5158",NA,NA,"6","no",3.035555556,3.933333333,"469431","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5159",NA,NA,"6","no",4.022222222,3.977777778,"485605","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5160",NA,NA,"6","no",7.968888889,7.951111111,"469805","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
"5161",NA,NA,"6","no",5.951111111,4.866666667,"472263","sentence","613a8b04c9c2c744c30a9e29",23,"Mexico","Mexico","Spanish","Mexico","Male"
